Volatility,3,Framework,2.9.0
PID,Process,Base,Size,Name,Path,LoadTime,File,output
424,svchost.exe,0x7ffa2b5c0000,0x29000,Windows.Networking.Sockets.PushEnabledApplication.dll,C:\Windows\System32\Windows.Networking.Sockets.PushEnabledApplication.dll,2024-09-17,22:13:47.000000,UTC,Disabled
424,svchost.exe,0x7ffa33870000,0x19e000,vssapi.dll,C:\Windows\SYSTEM32\vssapi.dll,2024-09-17,22:13:47.000000,UTC,Disabled
424,svchost.exe,0x7ffa33570000,0x18000,VssTrace.DLL,C:\Windows\SYSTEM32\VssTrace.DLL,2024-09-17,22:13:47.000000,UTC,Disabled
424,svchost.exe,0x7ffa3f6e0000,0x97000,schannel.DLL,C:\Windows\system32\schannel.DLL,2024-09-17,22:13:48.000000,UTC,Disabled
424,svchost.exe,0x7ffa2a7e0000,0x1e9000,wbemcore.dll,C:\Windows\system32\wbem\wbemcore.dll,2024-09-17,22:13:48.000000,UTC,Disabled
424,svchost.exe,0x7ffa2a6d0000,0x10b000,FastProx.dll,C:\Windows\system32\wbem\FastProx.dll,2024-09-17,22:13:48.000000,UTC,Disabled
424,svchost.exe,0x7ffa2a650000,0x7d000,esscli.dll,C:\Windows\system32\wbem\esscli.dll,2024-09-17,22:13:48.000000,UTC,Disabled
424,svchost.exe,0x7ffa2aa10000,0x15000,mskeyprotect.dll,C:\Windows\SYSTEM32\mskeyprotect.dll,2024-09-17,22:13:48.000000,UTC,Disabled
424,svchost.exe,0x7ffa40120000,0x3b000,NTASN1.dll,C:\Windows\SYSTEM32\NTASN1.dll,2024-09-17,22:13:48.000000,UTC,Disabled
424,svchost.exe,0x7ffa40160000,0x27000,ncrypt.dll,C:\Windows\system32\ncrypt.dll,2024-09-17,22:13:48.000000,UTC,Disabled
424,svchost.exe,0x7ffa2a630000,0x14000,wbemsvc.dll,C:\Windows\system32\wbem\wbemsvc.dll,2024-09-17,22:13:48.000000,UTC,Disabled
424,svchost.exe,0x7ffa2b180000,0x26000,ncryptsslp.dll,C:\Windows\system32\ncryptsslp.dll,2024-09-17,22:13:48.000000,UTC,Disabled
424,svchost.exe,0x7ffa2a600000,0x28000,wmiutils.dll,C:\Windows\system32\wbem\wmiutils.dll,2024-09-17,22:13:48.000000,UTC,Disabled
424,svchost.exe,0x7ffa2a580000,0x71000,repdrvfs.dll,C:\Windows\system32\wbem\repdrvfs.dll,2024-09-17,22:13:48.000000,UTC,Disabled
424,svchost.exe,0x7ffa28e00000,0x1f000,amsi.dll,C:\Windows\SYSTEM32\amsi.dll,2024-09-17,22:13:53.000000,UTC,Disabled
424,svchost.exe,0x7ffa28db0000,0x44000,MpOav.dll,C:\Program,Files\Windows,Defender\MpOav.dll,2024-09-17,22:13:53.000000,UTC,Disabled
424,svchost.exe,0x7ffa35800000,0xa000,version.dll,C:\Windows\system32\version.dll,2024-09-17,22:13:53.000000,UTC,Disabled
424,svchost.exe,0x7ffa28cd0000,0xd7000,wmiprvsd.dll,C:\Windows\system32\wbem\wmiprvsd.dll,2024-09-17,22:13:53.000000,UTC,Disabled
424,svchost.exe,0x7ffa28cb0000,0x18000,NCObjAPI.DLL,C:\Windows\SYSTEM32\NCObjAPI.DLL,2024-09-17,22:13:53.000000,UTC,Disabled
424,svchost.exe,0x7ffa28c20000,0x83000,wbemess.dll,C:\Windows\system32\wbem\wbemess.dll,2024-09-17,22:13:53.000000,UTC,Disabled
424,svchost.exe,0x7ffa270b0000,0x88000,wuuhext.dll,C:\Windows\SYSTEM32\wuuhext.dll,2024-09-17,22:13:55.000000,UTC,Disabled
424,svchost.exe,0x7ffa27060000,0x47000,wuuhosdeployment.dll,C:\Windows\SYSTEM32\wuuhosdeployment.dll,2024-09-17,22:13:55.000000,UTC,Disabled
424,svchost.exe,0x7ffa26f20000,0x1a000,wups.dll,C:\Windows\System32\wups.dll,2024-09-17,22:13:55.000000,UTC,Disabled
424,svchost.exe,0x7ffa26ed0000,0x43000,UpdatePolicy.dll,C:\Windows\System32\UpdatePolicy.dll,2024-09-17,22:13:55.000000,UTC,Disabled
424,svchost.exe,0x7ffa36800000,0xa1000,policymanager.dll,C:\Windows\SYSTEM32\policymanager.dll,2024-09-17,22:13:56.000000,UTC,Disabled
424,svchost.exe,0x7ffa3f860000,0x8a000,msvcp110_win.dll,C:\Windows\System32\msvcp110_win.dll,2024-09-17,22:13:56.000000,UTC,Disabled
424,svchost.exe,0x7ffa25600000,0x16000,BitsProxy.dll,C:\Windows\System32\BitsProxy.dll,2024-09-17,22:13:57.000000,UTC,Disabled
424,svchost.exe,0x7ffa2aa30000,0x28000,dssenh.dll,C:\Windows\system32\dssenh.dll,2024-09-17,22:14:03.000000,UTC,Disabled
424,svchost.exe,0x7ffa27290000,0x153000,webservices.dll,c:\windows\system32\webservices.dll,2024-09-17,22:14:05.000000,UTC,Disabled
424,svchost.exe,0x7ffa2de30000,0xc3000,Windows.Web.dll,C:\Windows\System32\Windows.Web.dll,2024-09-17,22:14:05.000000,UTC,Disabled
424,svchost.exe,0x7ffa2d0f0000,0xb9000,Windows.Networking.Connectivity.dll,C:\Windows\System32\Windows.Networking.Connectivity.dll,2024-09-17,22:14:05.000000,UTC,Disabled
424,svchost.exe,0x7ffa2a150000,0x31000,cryptnet.dll,C:\Windows\system32\cryptnet.dll,2024-09-17,22:14:05.000000,UTC,Disabled
424,svchost.exe,0x7ffa2cf80000,0x11000,dusmapi.dll,C:\Windows\System32\dusmapi.dll,2024-09-17,22:14:05.000000,UTC,Disabled
424,svchost.exe,0x7ffa42340000,0x1d000,imagehlp.dll,C:\Windows\System32\imagehlp.dll,2024-09-17,22:14:06.000000,UTC,Disabled
424,svchost.exe,0x7ffa329e0000,0x2a000,wcmapi.dll,C:\Windows\SYSTEM32\wcmapi.dll,2024-09-17,22:14:07.000000,UTC,Disabled
424,svchost.exe,0x7ffa354d0000,0xa000,MobileNetworking.dll,c:\windows\system32\MobileNetworking.dll,2024-09-17,22:14:07.000000,UTC,Disabled
424,svchost.exe,0x7ffa32850000,0xe000,-,-,2024-09-17,22:14:13.000000,UTC,Disabled
424,svchost.exe,0x7ffa0e870000,0x3b000,appinfo.dll,c:\windows\system32\appinfo.dll,2024-09-17,22:14:22.000000,UTC,Disabled
424,svchost.exe,0x7ffa31c40000,0x8000,appinfoext.dll,C:\Windows\SYSTEM32\appinfoext.dll,2024-09-17,22:14:22.000000,UTC,Disabled
424,svchost.exe,0x7ffa2cd80000,0x37000,AppExtension.dll,C:\Windows\System32\AppExtension.dll,2024-09-17,22:14:26.000000,UTC,Disabled
424,svchost.exe,0x7ffa223a0000,0x10000,OnDemandBrokerClient.dll,c:\windows\system32\OnDemandBrokerClient.dll,2024-09-17,22:14:26.000000,UTC,Disabled
424,svchost.exe,0x7ffa3b300000,0x1b4000,windowscodecs.dll,C:\Windows\system32\windowscodecs.dll,2024-09-17,22:14:29.000000,UTC,Disabled
424,svchost.exe,0x7ffa3dbb0000,0x14000,resourcepolicyclient.dll,C:\Windows\SYSTEM32\resourcepolicyclient.dll,2024-09-17,22:14:38.000000,UTC,Disabled
424,svchost.exe,0x7ffa32910000,0xa6000,StructuredQuery.dll,C:\Windows\System32\StructuredQuery.dll,2024-09-17,22:14:38.000000,UTC,Disabled
424,svchost.exe,0x7ffa31ae0000,0x46000,MSWB7.dll,C:\Windows\System32\MSWB7.dll,2024-09-17,22:14:38.000000,UTC,Disabled
424,svchost.exe,0x7ffa319e0000,0x20000,-,-,2024-09-17,22:14:38.000000,UTC,Disabled
424,svchost.exe,0x7ffa2d2a0000,0xaf000,daxexec.dll,C:\Windows\SYSTEM32\daxexec.dll,2024-09-17,22:14:42.000000,UTC,Disabled
424,svchost.exe,0x7ffa31f80000,0xb000,FLTLIB.DLL,c:\windows\system32\FLTLIB.DLL,2024-09-17,22:14:42.000000,UTC,Disabled
424,svchost.exe,0x7ffa2d250000,0x42000,container.dll,c:\windows\system32\container.dll,2024-09-17,22:14:42.000000,UTC,Disabled
424,svchost.exe,0x7ffa361b0000,0x51000,capauthz.dll,C:\Windows\SYSTEM32\capauthz.dll,2024-09-17,22:14:42.000000,UTC,Disabled
424,svchost.exe,0x7ffa287f0000,0x1d000,licensemanagerapi.dll,C:\Windows\SYSTEM32\licensemanagerapi.dll,2024-09-17,22:14:42.000000,UTC,Disabled
424,svchost.exe,0x7ffa3ba90000,0x17000,keepaliveprovider.dll,C:\Windows\system32\keepaliveprovider.dll,2024-09-17,22:14:47.000000,UTC,Disabled
424,svchost.exe,0x7ffa3ba60000,0x21000,ncprov.dll,C:\Windows\system32\wbem\ncprov.dll,2024-09-17,22:14:48.000000,UTC,Disabled
424,svchost.exe,0x7ffa2dca0000,0x63000,execmodelclient.dll,C:\Windows\System32\execmodelclient.dll,2024-09-17,22:15:30.000000,UTC,Disabled
424,svchost.exe,0x7ffa2d460000,0x18000,execmodelproxy.dll,C:\Windows\system32\execmodelproxy.dll,2024-09-17,22:15:30.000000,UTC,Disabled
424,svchost.exe,0x7ffa26c30000,0x91000,usosvc.dll,c:\windows\system32\usosvc.dll,2024-09-17,22:15:37.000000,UTC,Disabled
424,svchost.exe,0x7ffa21710000,0xb2000,UPShared.dll,c:\windows\system32\UPShared.dll,2024-09-17,22:15:37.000000,UTC,Disabled
424,svchost.exe,0x7ffa40720000,0x1e4000,-,-,2024-09-17,22:15:42.000000,UTC,Disabled
424,svchost.exe,0x7ffa406e0000,0x34000,-,-,2024-09-17,22:15:42.000000,UTC,Disabled
424,svchost.exe,0x7ffa2edb0000,0xf0000,-,-,2024-09-17,22:16:31.000000,UTC,Disabled
424,svchost.exe,0x7ffa35670000,0x148000,drvstore.dll,C:\Windows\System32\drvstore.dll,2024-09-17,22:16:50.000000,UTC,Disabled
424,svchost.exe,0x7ffa0b760000,0x337000,-,-,2024-09-17,22:17:08.000000,UTC,Disabled
424,svchost.exe,0x7ffa27ba0000,0xa5000,winspool.drv,C:\Windows\SYSTEM32\winspool.drv,2024-09-17,22:17:52.000000,UTC,Disabled
424,svchost.exe,0x7ffa31b50000,0x10000,lfsvc.dll,c:\windows\system32\lfsvc.dll,2024-09-17,22:19:03.000000,UTC,Disabled
424,svchost.exe,0x7ffa0a700000,0x1f7000,LocationFramework.dll,c:\windows\system32\LocationFramework.dll,2024-09-17,22:19:03.000000,UTC,Disabled
424,svchost.exe,0x7ffa3bc90000,0x4a000,BrokerLib.dll,c:\windows\system32\BrokerLib.dll,2024-09-17,22:19:03.000000,UTC,Disabled
424,svchost.exe,0x7ffa3ae00000,0xc000,bi.dll,C:\Windows\SYSTEM32\bi.dll,2024-09-17,22:19:03.000000,UTC,Disabled
424,svchost.exe,0x7ffa31220000,0x22000,LocationWinPalMisc.dll,C:\Windows\System32\LocationWinPalMisc.dll,2024-09-17,22:19:03.000000,UTC,Disabled
424,svchost.exe,0x7ffa36490000,0xa2000,ActXPrxy.dll,C:\Windows\System32\ActXPrxy.dll,2024-09-17,22:22:01.000000,UTC,Disabled
424,svchost.exe,0x7ffa3cc50000,0x9000,dmiso8601utils.dll,C:\Windows\system32\dmiso8601utils.dll,2024-09-17,22:29:25.000000,UTC,Disabled
424,svchost.exe,0x7ffa279f0000,0x39000,-,-,2024-09-17,22:29:43.000000,UTC,Disabled
424,svchost.exe,0x7ffa0d410000,0x8a000,-,-,2024-09-17,22:40:58.000000,UTC,Disabled
424,svchost.exe,0x7ffa2b9f0000,0x3f000,CapabilityAccessManagerClient.dll,C:\Windows\System32\CapabilityAccessManagerClient.dll,2024-09-17,22:43:53.000000,UTC,Disabled
424,svchost.exe,0x7ffa2bb10000,0x51000,vaultcli.dll,C:\Windows\System32\vaultcli.dll,2024-09-17,22:45:25.000000,UTC,Disabled
424,svchost.exe,0x7ffa31250000,0x31000,IDStore.dll,C:\Windows\System32\IDStore.dll,2024-09-17,22:45:33.000000,UTC,Disabled
424,svchost.exe,0x7ffa2d8e0000,0xaa000,wlidprov.dll,C:\Windows\System32\wlidprov.dll,2024-09-17,22:45:33.000000,UTC,Disabled
424,svchost.exe,0x7ffa2feb0000,0x26d000,Windows.CloudStore.dll,C:\Windows\System32\Windows.CloudStore.dll,2024-09-17,22:55:25.000000,UTC,Disabled
424,svchost.exe,0x7ffa2fb70000,0x146000,Windows.StateRepositoryPS.dll,C:\Windows\System32\Windows.StateRepositoryPS.dll,2024-09-17,22:55:26.000000,UTC,Disabled
424,svchost.exe,0x7ffa3e3e0000,0x18000,shacctprofile.dll,C:\Windows\System32\shacctprofile.dll,2024-09-17,22:55:27.000000,UTC,Disabled
424,svchost.exe,0x7ffa25630000,0x16f000,qmgr.dll,c:\windows\system32\qmgr.dll,2024-09-17,22:56:16.000000,UTC,Disabled
424,svchost.exe,0x7ffa3e490000,0xc000,bitsperf.dll,c:\windows\system32\bitsperf.dll,2024-09-17,22:56:16.000000,UTC,Disabled
424,svchost.exe,0x7ffa30290000,0xe6000,FlightSettings.dll,C:\Windows\System32\FlightSettings.dll,2024-09-17,22:56:17.000000,UTC,Disabled
424,svchost.exe,0x7ffa3e470000,0x18000,bitsigd.dll,C:\Windows\SYSTEM32\bitsigd.dll,2024-09-17,22:56:17.000000,UTC,Disabled
424,svchost.exe,0x7ffa3de50000,0x6e000,upnp.dll,C:\Windows\system32\upnp.dll,2024-09-17,22:56:18.000000,UTC,Disabled
424,svchost.exe,0x7ffa35f30000,0x16000,SSDPAPI.dll,C:\Windows\system32\SSDPAPI.dll,2024-09-17,22:56:18.000000,UTC,Disabled
424,svchost.exe,0x7ffa3e360000,0x30000,WSMAUTO.DLL,C:\Windows\System32\WSMAUTO.DLL,2024-09-17,22:56:29.000000,UTC,Disabled
424,svchost.exe,0x7ffa08920000,0x2b5000,WsmSvc.DLL,C:\Windows\System32\WsmSvc.DLL,2024-09-17,22:56:29.000000,UTC,Disabled
424,svchost.exe,0x1d380d30000,0x5000,pcwum.dll,C:\Windows\System32\pcwum.dll,2024-09-17,22:56:29.000000,UTC,Disabled
424,svchost.exe,0x7ffa35dd0000,0x6c000,es.dll,C:\Windows\system32\es.dll,2024-09-17,22:56:36.000000,UTC,Disabled
424,svchost.exe,0x7ffa2d7f0000,0xe0000,AppContracts.dll,C:\Windows\System32\AppContracts.dll,2024-09-17,22:59:07.000000,UTC,Disabled
424,svchost.exe,0x7ffa2ea30000,0x1d000,MPR.dll,c:\windows\system32\MPR.dll,2024-09-17,23:00:37.000000,UTC,Disabled
424,svchost.exe,0x7ffa2b230000,0x25f000,msxml6.dll,C:\Windows\System32\msxml6.dll,2024-09-17,23:03:13.000000,UTC,Disabled
424,svchost.exe,0x7ffa3e2c0000,0xd000,LocationFrameworkPS.dll,C:\Windows\System32\LocationFrameworkPS.dll,2024-09-17,23:03:54.000000,UTC,Disabled
728,svchost.exe,0x7ff6e4bc0000,0x10000,svchost.exe,C:\Windows\System32\svchost.exe,2024-09-17,22:13:23.000000,UTC,Disabled
728,svchost.exe,0x7ffa43730000,0x1f8000,ntdll.dll,C:\Windows\SYSTEM32\ntdll.dll,2024-09-17,22:13:23.000000,UTC,Disabled
728,svchost.exe,0x7ffa42610000,0xbd000,KERNEL32.DLL,C:\Windows\System32\KERNEL32.DLL,2024-09-17,22:13:23.000000,UTC,Disabled
728,svchost.exe,0x7ffa41340000,0x2f6000,KERNELBASE.dll,C:\Windows\System32\KERNELBASE.dll,2024-09-17,22:13:23.000000,UTC,Disabled
728,svchost.exe,0x7ffa42ba0000,0x9c000,sechost.dll,C:\Windows\System32\sechost.dll,2024-09-17,22:13:23.000000,UTC,Disabled
728,svchost.exe,0x7ffa41870000,0x126000,RPCRT4.dll,C:\Windows\System32\RPCRT4.dll,2024-09-17,22:13:23.000000,UTC,Disabled
728,svchost.exe,0x7ffa41110000,0x100000,ucrtbase.dll,C:\Windows\System32\ucrtbase.dll,2024-09-17,22:13:23.000000,UTC,Disabled
728,svchost.exe,0x7ffa42830000,0x354000,-,-,2024-09-17,22:13:23.000000,UTC,Disabled
728,svchost.exe,0x7ffa3dfd0000,0x12000,kernel.appcore.dll,C:\Windows\SYSTEM32\kernel.appcore.dll,2024-09-17,22:13:23.000000,UTC,Disabled
728,svchost.exe,0x7ffa41a00000,0x9e000,-,-,2024-09-17,22:13:23.000000,UTC,Disabled
728,svchost.exe,0x7ffa41210000,0x82000,bcryptPrimitives.dll,C:\Windows\System32\bcryptPrimitives.dll,2024-09-17,22:13:23.000000,UTC,Disabled
728,svchost.exe,0x7ffa41b30000,0x19e000,-,-,2024-09-17,22:13:23.000000,UTC,Disabled
728,svchost.exe,0x7ffa40f70000,0x22000,-,-,2024-09-17,22:13:23.000000,UTC,Disabled
728,svchost.exe,0x7ffa42800000,0x2c000,-,-,2024-09-17,22:13:23.000000,UTC,Disabled
728,svchost.exe,0x7ffa41640000,0x11a000,gdi32full.dll,C:\Windows\System32\gdi32full.dll,2024-09-17,22:13:23.000000,UTC,Disabled
728,svchost.exe,0x7ffa412a0000,0x9d000,msvcp_win.dll,C:\Windows\System32\msvcp_win.dll,2024-09-17,22:13:23.000000,UTC,Disabled
728,svchost.exe,0x7ffa3b9f0000,0x62000,ncbservice.dll,c:\windows\system32\ncbservice.dll,2024-09-17,22:13:24.000000,UTC,Disabled
728,svchost.exe,0x7ffa42e60000,0x6b000,WS2_32.dll,C:\Windows\System32\WS2_32.dll,2024-09-17,22:13:24.000000,UTC,Disabled
728,svchost.exe,0x7ffa42ed0000,0xcd000,OLEAUT32.dll,C:\Windows\System32\OLEAUT32.dll,2024-09-17,22:13:24.000000,UTC,Disabled
728,svchost.exe,0x7ffa42e50000,0x8000,NSI.dll,C:\Windows\System32\NSI.dll,2024-09-17,22:13:24.000000,UTC,Disabled
728,svchost.exe,0x7ffa3fee0000,0x3b000,IPHLPAPI.DLL,c:\windows\system32\IPHLPAPI.DLL,2024-09-17,22:13:24.000000,UTC,Disabled
728,svchost.exe,0x7ffa3b8f0000,0xd000,SystemEventsBrokerClient.dll,c:\windows\system32\SystemEventsBrokerClient.dll,2024-09-17,22:13:24.000000,UTC,Disabled
728,svchost.exe,0x7ffa40c70000,0x4b000,powrprof.dll,C:\Windows\SYSTEM32\powrprof.dll,2024-09-17,22:13:24.000000,UTC,Disabled
728,svchost.exe,0x7ffa3bc90000,0x4a000,BrokerLib.dll,c:\windows\system32\BrokerLib.dll,2024-09-17,22:13:24.000000,UTC,Disabled
728,svchost.exe,0x7ffa40c50000,0x12000,UMPDC.dll,C:\Windows\SYSTEM32\UMPDC.dll,2024-09-17,22:13:24.000000,UTC,Disabled
728,svchost.exe,0x7ffa40040000,0x2d000,WLDP.DLL,C:\Windows\SYSTEM32\WLDP.DLL,2024-09-17,22:13:24.000000,UTC,Disabled
728,svchost.exe,0x7ffa42140000,0xaf000,advapi32.dll,C:\Windows\System32\advapi32.dll,2024-09-17,22:13:24.000000,UTC,Disabled
728,svchost.exe,0x7ffa3af50000,0x9000,httpprxc.dll,C:\Windows\SYSTEM32\httpprxc.dll,2024-09-17,22:13:24.000000,UTC,Disabled
728,svchost.exe,0x7ffa40cf0000,0x32000,SspiCli.dll,c:\windows\system32\SspiCli.dll,2024-09-17,22:13:24.000000,UTC,Disabled
728,svchost.exe,0x7ffa3ff20000,0x6a000,mswsock.dll,C:\Windows\system32\mswsock.dll,2024-09-17,22:13:24.000000,UTC,Disabled
728,svchost.exe,0x7ffa3ae00000,0xc000,bi.dll,C:\Windows\SYSTEM32\bi.dll,2024-09-17,22:13:24.000000,UTC,Disabled
728,svchost.exe,0x7ffa42360000,0xa9000,clbcatq.dll,C:\Windows\System32\clbcatq.dll,2024-09-17,22:13:24.000000,UTC,Disabled
728,svchost.exe,0x7ffa3b8b0000,0x3f000,netprofm.dll,C:\Windows\System32\netprofm.dll,2024-09-17,22:13:24.000000,UTC,Disabled
728,svchost.exe,0x7ffa35cd0000,0xfb000,-,-,2024-09-17,22:13:27.000000,UTC,Disabled
728,svchost.exe,0x7ffa40fa0000,0x4e000,cfgmgr32.dll,C:\Windows\System32\cfgmgr32.dll,2024-09-17,22:13:27.000000,UTC,Disabled
728,svchost.exe,0x7ffa42480000,0xad000,-,-,2024-09-17,22:13:27.000000,UTC,Disabled
728,svchost.exe,0x7ffa35940000,0xbe000,audioendpointbuilder.dll,c:\windows\system32\audioendpointbuilder.dll,2024-09-17,22:13:27.000000,UTC,Disabled
728,svchost.exe,0x7ffa36400000,0x85000,MMDevAPI.DLL,c:\windows\system32\MMDevAPI.DLL,2024-09-17,22:13:27.000000,UTC,Disabled
728,svchost.exe,0x7ffa40ad0000,0x33000,-,-,2024-09-17,22:13:27.000000,UTC,Disabled
728,svchost.exe,0x7ffa40a90000,0x33000,ntmarta.dll,C:\Windows\SYSTEM32\ntmarta.dll,2024-09-17,22:13:28.000000,UTC,Disabled
728,svchost.exe,0x7ffa3d580000,0x14000,wtsapi32.dll,C:\Windows\SYSTEM32\wtsapi32.dll,2024-09-17,22:13:28.000000,UTC,Disabled
728,svchost.exe,0x7ffa40b40000,0x5b000,WINSTA.dll,C:\Windows\SYSTEM32\WINSTA.dll,2024-09-17,22:13:28.000000,UTC,Disabled
728,svchost.exe,0x7ffa3dcc0000,0x2a000,rmclient.dll,C:\Windows\SYSTEM32\rmclient.dll,2024-09-17,22:13:28.000000,UTC,Disabled
728,svchost.exe,0x7ffa35910000,0x10000,npmproxy.dll,C:\Windows\System32\npmproxy.dll,2024-09-17,22:13:28.000000,UTC,Disabled
728,svchost.exe,0x7ffa353f0000,0x39000,windows.devices.radios.dll,C:\Windows\SYSTEM32\windows.devices.radios.dll,2024-09-17,22:13:30.000000,UTC,Disabled
728,svchost.exe,0x7ffa35430000,0x1f000,BthRadioMedia.dll,C:\Windows\system32\BthRadioMedia.dll,2024-09-17,22:13:30.000000,UTC,Disabled
728,svchost.exe,0x7ffa353b0000,0x37000,bluetoothapis.dll,C:\Windows\SYSTEM32\bluetoothapis.dll,2024-09-17,22:13:30.000000,UTC,Disabled
728,svchost.exe,0x7ffa33840000,0x22000,trkwks.dll,c:\windows\system32\trkwks.dll,2024-09-17,22:13:34.000000,UTC,Disabled
728,svchost.exe,0x7ffa3b020000,0x203000,twinapi.appcore.dll,C:\Windows\System32\twinapi.appcore.dll,2024-09-17,22:13:45.000000,UTC,Disabled
728,svchost.exe,0x7ffa3b2e0000,0x16000,usermgrcli.dll,C:\Windows\SYSTEM32\usermgrcli.dll,2024-09-17,22:13:45.000000,UTC,Disabled
728,svchost.exe,0x7ffa426d0000,0x12b000,ole32.dll,C:\Windows\System32\ole32.dll,2024-09-17,22:13:45.000000,UTC,Disabled
728,svchost.exe,0x7ffa41790000,0x79000,coml2.dll,C:\Windows\System32\coml2.dll,2024-09-17,22:13:45.000000,UTC,Disabled
728,svchost.exe,0x7ffa301e0000,0x7f000,OneCoreCommonProxyStub.dll,C:\Windows\System32\OneCoreCommonProxyStub.dll,2024-09-17,22:13:45.000000,UTC,Disabled
728,svchost.exe,0x7ffa2d460000,0x18000,execmodelproxy.dll,C:\Windows\system32\execmodelproxy.dll,2024-09-17,22:13:45.000000,UTC,Disabled
728,svchost.exe,0x7ffa41760000,0x27000,-,-,2024-09-17,22:13:46.000000,UTC,Disabled
728,svchost.exe,0x7ffa363f0000,0xe000,TimeBrokerClient.dll,c:\windows\system32\TimeBrokerClient.dll,2024-09-17,22:13:47.000000,UTC,Disabled
728,svchost.exe,0x7ffa40b10000,0x19000,EventAggregation.dll,c:\windows\system32\EventAggregation.dll,2024-09-17,22:13:47.000000,UTC,Disabled
728,svchost.exe,0x7ffa2a0a0000,0x3f000,tabsvc.dll,c:\windows\system32\tabsvc.dll,2024-09-17,22:13:49.000000,UTC,Disabled
728,svchost.exe,0x7ffa3f000000,0xd000,HID.DLL,c:\windows\system32\HID.DLL,2024-09-17,22:13:49.000000,UTC,Disabled
728,svchost.exe,0x7ffa40cc0000,0x2e000,USERENV.dll,c:\windows\system32\USERENV.dll,2024-09-17,22:13:49.000000,UTC,Disabled
728,svchost.exe,0x7ffa40d40000,0x25000,profapi.dll,c:\windows\system32\profapi.dll,2024-09-17,22:13:49.000000,UTC,Disabled
728,svchost.exe,0x7ffa22830000,0x10b000,storsvc.dll,c:\windows\system32\storsvc.dll,2024-09-17,22:13:58.000000,UTC,Disabled
728,svchost.exe,0x7ffa31f80000,0xb000,FLTLIB.DLL,c:\windows\system32\FLTLIB.DLL,2024-09-17,22:13:58.000000,UTC,Disabled
728,svchost.exe,0x7ffa22800000,0x22000,bcd.dll,c:\windows\system32\bcd.dll,2024-09-17,22:13:58.000000,UTC,Disabled
728,svchost.exe,0x7ffa40910000,0xde000,wer.dll,c:\windows\system32\wer.dll,2024-09-17,22:13:58.000000,UTC,Disabled
728,svchost.exe,0x7ffa35a00000,0x10a000,WINHTTP.dll,c:\windows\system32\WINHTTP.dll,2024-09-17,22:13:58.000000,UTC,Disabled
728,svchost.exe,0x7ffa36090000,0x29000,Cabinet.dll,c:\windows\system32\Cabinet.dll,2024-09-17,22:13:58.000000,UTC,Disabled
728,svchost.exe,0x7ffa3e860000,0x79b000,windows.storage.dll,C:\Windows\system32\windows.storage.dll,2024-09-17,22:13:58.000000,UTC,Disabled
728,svchost.exe,0x7ffa419a0000,0x55000,-,-,2024-09-17,22:13:58.000000,UTC,Disabled
728,svchost.exe,0x7ffa368b0000,0x102000,AppXDeploymentClient.dll,C:\Windows\System32\AppXDeploymentClient.dll,2024-09-17,22:13:58.000000,UTC,Disabled
728,svchost.exe,0x7ffa233a0000,0x2f000,storageusage.dll,C:\Windows\SYSTEM32\storageusage.dll,2024-09-17,22:13:58.000000,UTC,Disabled
728,svchost.exe,0x7ffa3c2f0000,0xf6000,propsys.dll,C:\Windows\system32\propsys.dll,2024-09-17,22:13:58.000000,UTC,Disabled
728,svchost.exe,0x7ffa3b930000,0xac000,taskschd.dll,C:\Windows\System32\taskschd.dll,2024-09-17,22:14:09.000000,UTC,Disabled
728,svchost.exe,0x7ffa3dcf0000,0x36000,XmlLite.dll,C:\Windows\System32\XmlLite.dll,2024-09-17,22:14:09.000000,UTC,Disabled
728,svchost.exe,0x7ffa385c0000,0x7d0000,OneCoreUAPCommonProxyStub.dll,C:\Windows\System32\OneCoreUAPCommonProxyStub.dll,2024-09-17,22:14:14.000000,UTC,Disabled
728,svchost.exe,0x7ffa40ba0000,0xa2000,sxs.dll,C:\Windows\SYSTEM32\sxs.dll,2024-09-17,22:16:16.000000,UTC,Disabled
728,svchost.exe,0x7ffa092b0000,0xdb000,pcasvc.dll,c:\windows\system32\pcasvc.dll,2024-09-17,22:17:30.000000,UTC,Disabled
728,svchost.exe,0x7ffa40e10000,0x15d000,CRYPT32.dll,C:\Windows\System32\CRYPT32.dll,2024-09-17,22:17:30.000000,UTC,Disabled
728,svchost.exe,0x7ffa41cd0000,0x46e000,SETUPAPI.dll,C:\Windows\System32\SETUPAPI.dll,2024-09-17,22:17:30.000000,UTC,Disabled
728,svchost.exe,0x7ffa3f160000,0x11b000,tdh.dll,c:\windows\system32\tdh.dll,2024-09-17,22:17:30.000000,UTC,Disabled
728,svchost.exe,0x7ffa3da10000,0x90000,apphelp.dll,c:\windows\system32\apphelp.dll,2024-09-17,22:17:30.000000,UTC,Disabled
728,svchost.exe,0x7ffa40a70000,0x18000,cryptsp.dll,C:\Windows\SYSTEM32\cryptsp.dll,2024-09-17,22:17:30.000000,UTC,Disabled
728,svchost.exe,0x7ffa410a0000,0x67000,WINTRUST.dll,C:\Windows\System32\WINTRUST.dll,2024-09-17,22:18:28.000000,UTC,Disabled
728,svchost.exe,0x7ffa40520000,0x12000,MSASN1.dll,C:\Windows\System32\MSASN1.dll,2024-09-17,22:18:28.000000,UTC,Disabled
